1966	  9	 14	 245.2200
1966	  9	 15	 245.5000
1966	  9	 16	 245.6200
1966	  9	 17	 245.8300
1966	  9	 18	 246.0900
1966	  9	 19	 246.3800
1966	  9	 20	 246.5400
1966	  9	 21	 246.7500
1966	  9	 22	 246.9200
1966	  9	 23	 247.3000
1966	  9	 24	 247.5200
1966	  9	 25	 247.7900
1966	  9	 26	 248.0200
1966	  9	 27	 248.3400
1966	  9	 28	 248.5400
1966	  9	 29	 248.8000
1966	  9	 30	 249.0200
1966	 10	  1	 249.2800
1966	 10	  2	 249.5400
1966	 10	  3	 249.7600
1966	 10	  4	 250.0300
1966	 10	  5	 250.2900
1966	 10	  6	 250.5000
1966	 10	  7	 250.7200
1966	 10	  8	 250.9800
1966	 10	  9	 251.2800
1966	 10	 10	 251.4600
1966	 10	 11	 251.7000
1966	 10	 12	 251.9500
1966	 10	 13	 252.1600
1966	 10	 14	 252.4000
1966	 10	 15	 252.6300
1966	 10	 16	 252.8500
1966	 10	 17	 253.1000
1966	 10	 18	 253.3000
1966	 10	 19	 253.5000
1966	 10	 20	 253.6800
1966	 10	 21	 253.9000
1966	 10	 22	 254.1500
1966	 10	 23	 254.3500
1966	 10	 24	 254.4500
1966	 10	 25	 254.6200
1966	 10	 26	 254.7800
1966	 10	 27	 254.9000
1966	 10	 28	 255.0000
1966	 10	 29	 255.1500
1966	 10	 30	 255.2600
1966	 10	 31	 255.3500
1966	 11	  1	 255.4500
1966	 11	  2	 255.5500
1966	 11	  3	 255.6200
1966	 11	  4	 255.6800
1966	 11	  5	 255.7400
1966	 11	  6	 255.8000
1966	 11	  7	 255.8600
1966	 11	  8	 255.8600
1966	 11	  9	 255.9000
1966	 11	 10	 255.9700
1966	 11	 11	 256.0200
1966	 11	 12	 256.1000
1966	 11	 13	 256.1400
1966	 11	 14	 256.1600
1966	 11	 15	 256.1600
1966	 11	 16	 256.1600
1966	 11	 17	 256.1600
1966	 11	 18	 256.1400
1966	 11	 19	 256.1400
1966	 11	 20	 256.1400
1966	 11	 21	 256.1400
1966	 11	 22	 256.1400
1966	 11	 23	 256.1400
1966	 11	 24	 256.1400
1966	 11	 25	 256.1400
1966	 11	 26	 256.1400
1966	 11	 27	 256.1400
1966	 11	 28	 256.1400
1966	 11	 29	 256.1400
1966	 11	 30	 256.1400
1966	 12	  1	 256.1400
1966	 12	  2	 256.1400
1966	 12	  3	 256.1300
1966	 12	  4	 256.1200
1966	 12	  5	 256.1200
1966	 12	  6	 256.1000
1966	 12	  7	 256.1000
1966	 12	  8	 256.1000
1966	 12	  9	 256.1000
1966	 12	 10	 256.1000
1966	 12	 11	 256.1000
1966	 12	 12	 256.1000
1966	 12	 13	 256.1000
1966	 12	 14	 256.0800
1966	 12	 15	 256.0800
1966	 12	 16	 256.0800
1966	 12	 17	 256.0400
1966	 12	 18	 256.0200
1966	 12	 19	 256.0000
1966	 12	 20	 256.0000
1966	 12	 21	 256.0000
1966	 12	 22	 256.0000
1966	 12	 23	 256.0000
1966	 12	 24	 256.0000
1966	 12	 25	 255.9800
1966	 12	 26	 255.9800
1966	 12	 27	 255.9300
1966	 12	 28	 255.9000
1966	 12	 29	 255.8700
1966	 12	 30	 255.8800
1966	 12	 31	 255.8200
1967	  1	  1	 255.8000
1967	  1	  2	 255.7900
1967	  1	  3	 255.7800
1967	  1	  4	 255.7800
1967	  1	  5	 255.7500
1967	  1	  6	 255.7300
1967	  1	  7	 255.7000
1967	  1	  8	 255.6800
1967	  1	  9	 255.6500
1967	  1	 10	 255.6300
1967	  1	 11	 255.6000
1967	  1	 12	 236.5300
1967	  1	 13	 255.6000
1967	  1	 14	 255.5800
1967	  1	 15	 255.5800
1967	  1	 16	 255.5600
1967	  1	 17	 255.5600
1967	  1	 18	 255.5400
1967	  1	 19	 255.5200
1967	  1	 20	 255.5200
1967	  1	 21	 255.5000
1967	  1	 22	 255.4800
1967	  1	 23	 255.4500
1967	  1	 24	 255.4200
1967	  1	 25	 255.4000
1967	  1	 26	 255.4000
1967	  1	 27	 255.3900
1967	  1	 28	 255.3500
1967	  1	 29	 255.3200
1967	  1	 30	 255.2800
1967	  1	 31	 255.2600
1967	  2	  1	 255.2200
1967	  2	  2	 255.2000
1967	  2	  3	 255.1800
1967	  2	  4	 255.1800
1967	  2	  5	 255.1400
1967	  2	  6	 255.1200
1967	  2	  7	 255.1000
1967	  2	  8	 255.0800
1967	  2	  9	 255.0500
1967	  2	 10	 255.0200
1967	  2	 11	 255.0000
1967	  2	 12	 255.0000
1967	  2	 13	 255.0000
1967	  2	 14	 254.9000
1967	  2	 15	 254.9000
1967	  2	 16	 254.9000
1967	  2	 17	 254.9000
1967	  2	 18	 254.9000
1967	  2	 19	 254.8600
1967	  2	 20	 254.8200
1967	  2	 21	 254.7800
1967	  2	 22	 254.7400
1967	  2	 23	 254.7400
1967	  2	 24	 254.7000
1967	  2	 25	 254.6500
1967	  2	 26	 254.6000
1967	  2	 27	 254.5800
1967	  2	 28	 254.5700
1967	  3	  1	 254.5700
1967	  3	  2	 254.7200
1967	  3	  3	 254.7000
1967	  3	  4	 254.6000
1967	  3	  5	 254.5200
1967	  3	  6	 254.5000
1967	  3	  7	 254.4800
1967	  3	  8	 254.4000
1967	  3	  9	 254.4000
1967	  3	 10	 254.4000
1967	  3	 11	 254.4000
1967	  3	 12	 254.3100
1967	  3	 13	 254.3000
1967	  3	 14	 254.2500
1967	  3	 15	 254.2700
1967	  3	 16	 254.2700
1967	  3	 17	 254.2000
1967	  3	 18	 254.1500
1967	  3	 19	 254.2000
1967	  3	 20	 254.2400
